UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,Brand
4181,Washing Machine,4,8,1,0,24,1,IFB
4182,Induction,2,8,1,1,39,0,Samsung
4183,Vacuum Cleaner,2,3,0,1,8,0,Miele
4184,Vacuum Cleaner,7,9,1,4,11,1,Black+Decker
4185,Microwave,1,6,0,3,41,0,Panasonic
4186,Induction,4,7,0,4,26,0,Whirlpool
4187,Air Conditioner,8,6,1,3,7,1,Samsung
4188,Washing Machine,2,1,0,3,15,0,Panasonic
4189,Lights,8,10,0,1,15,0,Eveready
4190,Washing Machine,8,1,0,4,48,0,Panasonic
4191,Camera,5,3,1,3,3,1,Samsung
4192,Induction,1,8,1,3,16,0,Samsung
4193,Induction,3,6,1,0,15,1,Frigidaire
4194,Dishwasher,3,8,0,3,25,0,GE Appliances
4195,Security System,3,5,0,1,33,0,Larsen & Toubro (L&T) Technology Services
4196,Security System,2,4,1,2,14,1,eSSL Security
4197,Dishwasher,8,9,0,0,24,0,Bosch
4198,Fridge,1,0,0,2,54,0,Siemens
4199,Fridge,6,9,1,1,11,1,Voltas Beko
4201,Fridge,5,9,0,3,9,0,Hitachi
4202,Thermostat,7,1,0,2,6,0,Emerson
4203,Smart Speaker,2,6,0,4,31,0,Sonos
4204,Lights,2,9,0,1,55,0,Crompton
4205,Microwave,5,5,0,4,16,0,Whirlpool
4206,Vacuum Cleaner,6,7,1,2,11,1,Bissell
4207,Fridge,6,8,1,4,50,0,Panasonic
4208,Camera,3,7,0,0,17,0,Fujifilm
4209,Camera,2,9,1,2,49,0,Olympus
4210,Smart Speaker,8,5,1,4,3,1,Bose
4211,Lights,7,2,1,3,59,1,Wipro Lighting
4212,Dishwasher,4,1,0,2,19,0,Samsung
4213,Camera,7,3,1,0,24,1,Olympus
4214,Camera,4,2,0,3,55,0,Samsung
4215,Microwave,3,6,1,2,47,0,Whirlpool
4216,Fan,1,2,1,3,42,0,Anchor Electricals
4217,Washing Machine,4,0,0,2,8,0,Godrej Appliances
4218,Security System,4,0,1,2,49,1,Secureye
4220,Induction,4,6,1,4,40,0,Whirlpool
4221,Security System,6,4,1,2,58,1,Larsen & Toubro (L&T) Technology Services
4222,Vacuum Cleaner,5,9,1,0,2,1,Miele
4223,Fan,5,1,1,4,23,1,Gorilla
4224,Fan,7,10,0,1,40,0,Khaitan Electricals
4226,Fan,5,2,1,4,25,1,Superfan
4227,Fridge,6,7,0,2,7,0,LG Electronics
4228,Security System,4,8,1,0,28,1,Hikvision India
4229,Fridge,3,4,0,2,41,0,Siemens
4230,Thermostat,1,9,0,0,50,0,Tado
4231,Lights,7,2,0,0,59,0,Bajaj Electricals
4232,Dishwasher,4,3,1,3,17,1,Bosch
4233,Fan,7,1,0,2,32,0,Superfan
4234,Induction,5,2,0,1,1,0,Samsung
4235,Smart Speaker,5,2,1,4,27,1,Sonos
4236,Fan,6,9,1,3,44,0,Orient Electric
4237,Washing Machine,5,1,1,1,36,1,Godrej Appliances
4238,Air Conditioner,3,4,0,2,49,0,Trane
4239,Vacuum Cleaner,4,5,0,0,7,0,Black+Decker
4240,Induction,6,9,0,2,56,0,Miele
4241,Smart Speaker,3,10,0,2,3,0,Sonos
4242,Air Conditioner,3,8,0,3,30,0,Gree
4243,Fridge,1,10,0,1,1,0,Bosch
4244,Air Conditioner,7,8,1,3,51,0,Daikin
4245,Microwave,1,10,0,1,34,0,IFB
4246,Fridge,5,7,0,3,38,0,Hitachi
4247,Air Conditioner,3,1,0,4,43,0,Fujitsu
4248,Lights,3,4,1,0,55,1,Bajaj Electricals
4249,Fan,5,7,0,0,57,0,Khaitan Electricals
4250,Lights,1,4,1,0,53,1,Osram
4251,Fridge,5,3,0,4,36,0,Godrej Appliances
4252,Smart Speaker,6,6,1,4,33,1,Ultimate Ears
4253,Dishwasher,7,9,1,0,43,1,Electrolux
4254,Camera,2,0,1,0,16,1,Canon
4255,Induction,7,8,0,1,38,0,Miele
4256,Air Conditioner,5,7,1,1,11,1,LG Electronics
4257,Security System,7,10,0,2,8,0,CP Plus
4258,Induction,4,9,1,3,52,0,Fisher & Paykel
4259,Vacuum Cleaner,4,8,0,1,1,0,Dyson
4260,Fridge,7,5,1,1,14,1,Whirlpool
4261,Fridge,7,2,1,1,30,1,Panasonic
4262,Smart Speaker,4,5,0,1,21,0,Bowers & Wilkins
4263,Lights,2,8,1,4,58,0,GE Lighting
4264,Camera,3,9,0,2,21,0,Fujifilm
4265,Security System,3,8,1,1,34,1,Zicom
4266,Air Conditioner,2,2,1,3,38,0,Daikin
4267,Induction,2,6,0,1,26,0,KitchenAid
4268,Vacuum Cleaner,7,3,0,4,41,0,Kenmore
4269,Washing Machine,1,0,0,0,14,0,Bosch
4270,Microwave,5,2,1,0,54,1,Haier
4271,Fridge,2,1,0,2,40,0,Voltas Beko
4272,Security System,3,8,0,0,58,0,CP Plus
4273,Air Conditioner,1,3,1,1,35,1,Mitsubishi Electric
4274,Microwave,2,3,0,4,42,0,Sharp
4275,Fridge,6,10,0,2,18,0,LG Electronics
4276,Thermostat,7,4,1,1,20,1,Schneider Electric
4277,Washing Machine,2,0,1,0,9,1,Siemens
4278,Fan,4,3,1,3,41,1,Khaitan Electricals
4279,Smart Speaker,4,1,1,1,51,1,JBL
4280,Dishwasher,7,1,1,3,45,1,Fisher & Paykel
4281,Dishwasher,6,1,0,3,33,0,Samsung
4282,Induction,4,6,1,2,49,0,Electrolux
4283,Smart Speaker,5,2,1,4,4,1,Harman Kardon
4284,Microwave,7,4,1,0,4,1,Panasonic
4286,Air Conditioner,3,4,0,1,48,0,Daikin
4287,Smart Speaker,7,9,0,0,16,0,Harman Kardon
4288,Security System,6,5,0,2,47,0,Larsen & Toubro (L&T) Technology Services
4289,Thermostat,4,4,1,0,26,1,Tado
4290,Induction,4,8,1,1,6,1,GE Appliances
4291,Washing Machine,3,1,1,0,37,1,Whirlpool
4292,Fan,4,1,0,4,22,0,Bajaj Electricals
4293,Thermostat,5,7,1,3,42,0,Honeywell
4294,Air Conditioner,3,5,0,3,39,0,Fujitsu
4295,Dishwasher,6,8,0,3,7,0,Bosch
4296,Air Conditioner,7,9,0,4,42,0,Fujitsu
4297,Fan,1,4,1,2,30,1,Superfan
4298,Induction,4,6,1,1,10,1,Frigidaire
4299,Smart Speaker,3,5,1,4,57,0,Apple HomePod
4300,Security System,6,10,1,1,15,1,Matrix Comsec
4301,Smart Speaker,2,8,0,2,6,0,JBL
4302,Thermostat,5,9,1,4,24,1,Honeywell
4303,Washing Machine,7,3,0,0,2,1,Bosch
4304,Smart Speaker,3,8,0,2,40,0,Amazon Echo
4305,Microwave,7,3,0,3,57,0,GE Appliances
4306,Induction,8,2,0,4,52,0,Samsung
4307,Lights,1,9,0,2,15,0,Osram
4308,Fridge,2,0,0,2,53,0,Siemens
4309,Smart Speaker,8,10,0,4,21,0,Harman Kardon
4310,Induction,8,2,1,3,18,1,Electrolux
4311,Dishwasher,1,8,1,3,5,0,KitchenAid
4313,Fridge,1,4,1,1,36,0,Godrej Appliances
4314,Washing Machine,8,2,1,2,10,1,Bosch
4315,Fridge,2,6,1,4,51,0,Whirlpool
4316,Washing Machine,4,4,1,4,46,1,Panasonic
4317,Vacuum Cleaner,7,7,0,4,23,0,Bissell
4319,Thermostat,5,1,0,0,45,0,Honeywell
4320,Security System,2,1,0,4,10,0,Larsen & Toubro (L&T) Technology Services
4321,Microwave,7,4,1,4,54,1,Bosch
4322,Induction,2,8,1,1,6,0,Bosch
4323,Fridge,6,9,0,1,13,0,Voltas Beko
4324,Air Conditioner,5,3,0,2,21,0,Mitsubishi Electric
4325,Lights,2,6,1,2,32,0,Eveready
4327,Induction,3,3,0,4,54,0,Fisher & Paykel
4328,Thermostat,2,4,1,1,57,0,Sensi
4329,Dishwasher,7,5,0,2,15,0,LG Electronics
4330,Fridge,6,1,0,1,2,0,Bosch
4331,Air Conditioner,4,0,0,4,58,0,Carrier
4332,Fridge,5,2,0,4,59,0,Godrej Appliances
4333,Induction,5,6,1,2,15,1,GE Appliances
4334,Microwave,7,1,0,4,51,0,Sharp
4335,Fridge,3,2,0,4,17,0,Godrej Appliances
4336,Thermostat,2,3,1,1,20,1,Lux Products Corporation
4337,Washing Machine,2,1,1,0,50,1,Panasonic
4338,Vacuum Cleaner,4,2,0,3,6,0,iRobot
4339,Vacuum Cleaner,4,9,1,2,15,1,Electrolux
4340,Induction,4,0,1,0,17,1,Kenmore
4341,Induction,1,7,0,2,56,0,Frigidaire
4342,Air Conditioner,6,4,1,0,26,1,Gree
4343,Lights,2,7,1,4,22,0,Bajaj Electricals
4344,Lights,2,6,1,2,9,0,Syska
4345,Security System,3,2,1,0,12,1,Top Notch Infotronix
4346,Vacuum Cleaner,2,8,1,3,22,0,Electrolux
4347,Induction,5,5,0,4,58,0,Frigidaire
4348,Vacuum Cleaner,3,8,1,2,23,1,Shark
4349,Dishwasher,4,4,0,2,37,0,KitchenAid
4350,Camera,4,10,0,0,14,0,Fujifilm
4351,Induction,2,8,1,2,24,0,Kenmore
4352,Vacuum Cleaner,1,10,1,4,8,0,Dyson
4353,Lights,7,5,1,1,26,1,Osram
4354,Smart Speaker,4,5,1,0,32,1,Apple HomePod
4355,Vacuum Cleaner,3,8,1,3,57,0,iRobot
4357,Fan,4,10,1,4,32,1,Khaitan Electricals
4358,Security System,5,3,1,2,22,1,CP Plus
4359,Security System,5,8,1,3,49,0,Zicom
4360,Security System,6,2,1,4,9,1,Larsen & Toubro (L&T) Technology Services
4361,Thermostat,2,6,1,3,3,0,Ecobee
4362,Microwave,2,2,1,4,25,1,Samsung
4363,Thermostat,7,4,0,1,39,0,Schneider Electric
4364,Security System,8,9,1,4,12,1,Top Notch Infotronix
4365,Camera,1,2,0,3,29,0,Olympus
4366,Washing Machine,4,6,0,0,3,0,Samsung
4367,Induction,2,6,1,1,41,0,Fisher & Paykel
4368,Vacuum Cleaner,1,1,0,2,46,0,Bissell
4369,Thermostat,3,3,1,1,23,1,Honeywell
4370,Fridge,1,6,1,1,23,0,Haier
4371,Security System,6,2,0,2,55,0,Secureye
4372,Fan,4,8,1,4,18,1,Crompton Greaves
4373,Camera,1,10,0,1,11,0,Leica
4375,Fridge,6,2,1,0,26,1,Whirlpool
4376,Air Conditioner,2,5,0,0,8,0,Gree
4377,Dishwasher,5,8,0,3,28,0,Bosch
4378,Lights,3,3,1,2,18,1,Crompton
4379,Fridge,5,0,0,4,13,0,Haier
4380,Dishwasher,3,5,1,4,36,0,Electrolux
4381,Lights,1,10,1,3,42,0,Surya Roshni
4382,Washing Machine,2,4,1,4,40,0,Whirlpool
4383,Air Conditioner,2,4,1,4,44,0,Daikin
4384,Smart Speaker,4,10,0,0,51,0,Apple HomePod
4385,Fridge,5,7,1,4,12,1,Bosch
4386,Air Conditioner,2,7,0,4,22,0,Gree
4388,Washing Machine,4,10,1,3,56,0,Panasonic
4389,Thermostat,5,7,1,1,40,0,Sensi
4390,Washing Machine,8,9,1,4,28,1,Voltas Beko
4391,Dishwasher,5,7,0,4,13,0,Maytag
4392,Security System,4,7,1,4,33,1,Matrix Comsec
4393,Vacuum Cleaner,5,3,0,0,3,1,Black+Decker
4394,Camera,7,3,1,4,34,1,Pentax
4395,Microwave,7,8,1,0,23,1,LG Electronics
4396,Thermostat,3,3,0,1,55,0,Tado
4397,Fridge,2,6,0,2,32,0,Siemens
4398,Dishwasher,2,3,1,4,20,1,GE Appliances
4399,Security System,4,8,1,3,28,1,Top Notch Infotronix
4400,Microwave,6,1,1,3,8,1,Bosch
4401,Induction,4,8,0,4,3,0,Kenmore
4402,Fridge,1,6,1,0,30,1,Bosch
4403,Lights,6,2,1,3,25,1,GE Lighting
4404,Thermostat,6,5,0,3,53,0,Honeywell
4405,Camera,2,3,1,1,30,1,Canon
4406,Fan,5,3,0,1,29,0,Usha
4407,Camera,4,4,0,1,47,0,Samsung
4408,Thermostat,7,1,1,3,30,1,Honeywell
4409,Microwave,7,10,1,3,34,1,Whirlpool
4410,Thermostat,4,0,0,4,25,0,Lux Products Corporation
4411,Fridge,6,7,0,4,17,0,Godrej Appliances
4412,Microwave,7,4,1,0,59,1,LG Electronics
4413,Smart Speaker,4,6,0,3,24,0,Bowers & Wilkins
4414,Microwave,3,4,0,4,38,0,Panasonic
4415,Smart Speaker,6,7,1,4,28,1,Amazon Echo
4416,Lights,2,7,0,1,33,0,Osram
4417,Air Conditioner,3,7,0,1,36,0,Fujitsu
4418,Microwave,7,1,0,1,51,0,Sharp
4419,Washing Machine,6,7,0,2,7,0,Siemens
4420,Induction,3,3,0,4,23,0,Kenmore
4421,Vacuum Cleaner,2,0,0,1,54,0,Kenmore
4422,Fridge,3,4,1,1,46,1,Godrej Appliances
4423,Microwave,2,4,1,3,26,1,Sharp
4424,Air Conditioner,2,5,1,1,14,1,Mitsubishi Electric
4425,Fridge,6,7,1,3,42,0,LG Electronics
4426,Microwave,2,3,0,0,28,0,IFB
4427,Fan,4,3,1,1,24,1,Bajaj Electricals
4428,Security System,3,1,0,3,7,0,Godrej Security Solutions
4429,Security System,8,7,1,1,48,0,Dahua Technology India
4430,Microwave,3,6,0,0,36,0,Sharp
4431,Camera,1,4,1,1,39,0,Pentax
4432,Thermostat,1,7,0,3,15,0,Ecobee
4433,Vacuum Cleaner,5,5,1,0,49,1,Kenmore
4434,Fan,5,5,1,0,3,1,Usha
4435,Fan,3,5,1,0,48,1,Anchor Electricals
4436,Lights,4,6,1,2,2,1,Wipro Lighting
4437,Security System,1,7,1,3,7,0,CP Plus
4438,Washing Machine,4,3,0,2,57,0,Haier
4439,Thermostat,4,1,1,0,16,1,Tado
4440,Thermostat,1,2,0,2,21,0,Nest Labs
4441,Washing Machine,1,6,1,1,9,0,Samsung
4442,Microwave,1,9,1,2,12,0,Samsung
4443,Air Conditioner,1,4,1,4,29,1,Gree
4444,Induction,5,2,0,0,24,1,Miele
4445,Fan,2,8,1,0,33,1,Superfan
4446,Dishwasher,2,8,1,3,14,0,KitchenAid
4447,Fridge,2,9,0,1,43,0,Samsung
4448,Induction,8,6,0,3,18,0,Fisher & Paykel
4449,Camera,7,9,0,2,54,0,Sony
4450,Lights,2,0,0,4,5,0,Syska
4451,Thermostat,3,1,1,4,15,1,Ecobee
4452,Washing Machine,2,1,0,4,59,0,Siemens
4453,Washing Machine,4,7,0,4,7,0,Samsung
4455,Smart Speaker,5,5,0,2,14,0,Apple HomePod
4456,Thermostat,4,5,0,4,52,0,Honeywell
4457,Microwave,7,3,0,0,40,0,Bosch
4458,Fridge,1,9,1,2,36,0,Siemens
4459,Security System,6,2,0,1,35,0,Top Notch Infotronix
4460,Fan,6,4,0,4,44,0,Superfan
4461,Vacuum Cleaner,1,8,0,1,50,0,Miele
4462,Microwave,3,0,1,4,24,1,IFB
4463,Smart Speaker,1,7,1,0,15,1,Apple HomePod
4464,Fan,2,8,0,2,11,0,Crompton Greaves
4465,Vacuum Cleaner,2,9,1,0,24,1,Bissell
4466,Fridge,5,9,0,4,11,0,Haier
4467,Camera,3,3,1,3,44,1,Samsung
4468,Microwave,8,6,1,2,51,0,LG Electronics
4469,Vacuum Cleaner,1,1,0,1,17,0,Shark
4470,Washing Machine,8,3,0,4,6,0,LG Electronics
4471,Thermostat,2,1,0,0,21,0,Emerson
4472,Washing Machine,6,3,1,3,8,1,Voltas Beko
4473,Security System,3,9,0,4,15,0,Top Notch Infotronix
4474,Thermostat,1,4,1,1,54,0,Honeywell
4475,Fridge,7,6,1,0,52,1,Siemens
4476,Dishwasher,3,4,0,2,32,0,Bosch
4477,Air Conditioner,5,5,1,3,58,1,LG Electronics
4478,Lights,5,10,1,4,10,1,Philips
4479,Microwave,4,3,0,4,28,0,Morphy Richards
4480,Washing Machine,4,6,1,4,15,1,Samsung
4481,Camera,6,4,1,4,12,1,Leica
4482,Dishwasher,1,1,0,0,43,0,LG Electronics
4483,Air Conditioner,5,5,0,2,18,0,Panasonic
4484,Microwave,7,8,0,1,56,0,Sharp
4485,Camera,1,1,1,3,37,0,Nikon
4486,Camera,1,1,1,4,44,0,Fujifilm
4487,Fridge,6,2,1,4,24,1,Samsung
4488,Fan,4,8,0,2,37,0,Gorilla
4489,Induction,3,7,1,2,54,0,Electrolux
4490,Washing Machine,1,6,1,0,29,1,Panasonic
4491,Microwave,4,5,1,0,10,1,Samsung
4492,Induction,1,9,0,0,14,0,GE Appliances
4493,Fan,4,8,0,3,16,0,Gorilla
4494,Microwave,6,8,0,0,37,0,GE Appliances
4495,Air Conditioner,2,8,1,4,11,0,Daikin
4496,Induction,4,6,1,0,51,1,Miele
4497,Air Conditioner,8,5,0,3,26,0,Gree
4498,Smart Speaker,6,9,0,0,40,0,Google Nest
4499,Lights,7,9,1,0,19,1,Surya Roshni
4500,Induction,3,0,0,4,52,0,Electrolux
4501,Security System,6,1,1,4,54,1,Matrix Comsec
4503,Fan,1,3,0,0,30,0,Atomberg Technologies
4504,Air Conditioner,2,9,0,4,32,0,Mitsubishi Electric
4505,Vacuum Cleaner,3,4,1,2,23,1,Black+Decker
4506,Vacuum Cleaner,7,1,0,1,53,0,Black+Decker
4507,Air Conditioner,3,1,1,1,12,1,Trane
4508,Air Conditioner,5,2,0,4,58,0,Daikin
4509,Vacuum Cleaner,6,3,0,3,13,0,Black+Decker
4510,Washing Machine,5,5,1,4,21,1,IFB
4511,Fridge,3,7,1,4,21,1,Voltas Beko
4512,Lights,5,10,0,0,29,0,Havells
4513,Microwave,3,4,1,3,29,1,Sharp
4514,Air Conditioner,1,5,0,4,50,0,Daikin
4515,Fridge,8,5,1,2,27,1,LG Electronics
4516,Security System,1,5,1,1,29,0,Matrix Comsec
4517,Fridge,1,5,0,2,15,0,LG Electronics
4518,Camera,7,0,0,2,47,0,Canon
4519,Vacuum Cleaner,3,0,1,2,12,1,Electrolux
4520,Induction,5,1,1,3,58,1,GE Appliances
4521,Dishwasher,3,1,0,3,41,0,Bosch
4522,Camera,3,7,1,3,19,1,Panasonic
4523,Dishwasher,2,2,1,1,12,1,GE Appliances
4524,Thermostat,3,9,1,0,23,1,Nest Labs
4525,Camera,3,9,1,4,5,1,GoPro
4526,Fridge,6,10,0,4,58,0,Panasonic
4527,Lights,4,9,0,0,26,0,Osram
4528,Fridge,8,3,1,4,53,1,Siemens
4530,Induction,4,2,0,1,10,0,KitchenAid
4531,Dishwasher,5,8,1,4,22,1,Miele
4532,Dishwasher,7,9,1,1,39,0,GE Appliances
4533,Fridge,1,9,1,0,23,1,Hitachi
4534,Security System,5,4,1,4,11,1,Zicom
4535,Fan,7,8,1,1,28,1,Anchor Electricals
4536,Camera,2,1,0,2,31,0,Nikon
4537,Induction,7,0,1,2,8,1,Electrolux
4539,Vacuum Cleaner,6,4,1,3,39,1,Black+Decker
4540,Smart Speaker,7,10,0,4,48,0,Sonos
4541,Fan,5,1,1,2,28,1,Gorilla
4542,Washing Machine,4,9,1,2,16,1,Samsung
4543,Fan,1,5,0,0,46,0,Bajaj Electricals
4544,Security System,7,8,0,2,47,0,Dahua Technology India
4545,Fridge,4,8,0,4,52,0,Whirlpool
4547,Vacuum Cleaner,6,3,1,1,41,1,Miele
4548,Thermostat,4,10,1,0,48,1,Lux Products Corporation
4549,Lights,1,2,1,4,16,1,Surya Roshni
4550,Smart Speaker,2,1,0,4,5,0,Apple HomePod
4551,Washing Machine,1,4,1,1,35,1,Siemens
4552,Washing Machine,5,8,0,0,53,0,Whirlpool
4553,Microwave,5,5,0,4,25,0,Bosch
4554,Microwave,4,8,1,4,13,1,Whirlpool
4555,Smart Speaker,7,7,0,1,29,0,Apple HomePod
4556,Camera,7,2,0,3,27,0,Olympus
4557,Camera,5,9,1,0,40,1,Canon
4559,Fridge,6,9,0,2,37,0,Hitachi
4560,Camera,3,3,1,1,38,1,Olympus
4561,Vacuum Cleaner,5,5,1,3,29,1,Kenmore
4562,Air Conditioner,5,4,0,3,58,0,Samsung
4563,Washing Machine,3,2,0,1,59,0,Godrej Appliances
4564,Security System,7,4,1,3,34,1,Hikvision India
4565,Vacuum Cleaner,1,2,1,4,30,1,Bissell
4566,Vacuum Cleaner,5,2,0,3,31,0,Electrolux
4568,Fridge,7,5,0,2,46,0,Godrej Appliances
4569,Air Conditioner,1,8,0,4,25,0,Mitsubishi Electric
4570,Dishwasher,1,6,1,1,4,0,Whirlpool
4571,Thermostat,3,9,1,2,35,1,Nest Labs
4572,Lights,3,6,1,4,41,0,Wipro Lighting
4573,Induction,2,7,1,2,50,0,Kenmore
4574,Induction,5,7,1,3,44,0,Miele
4575,Smart Speaker,4,5,0,1,9,0,Bose
4577,Induction,3,1,0,0,26,1,Kenmore
4578,Smart Speaker,7,9,1,3,27,1,Apple HomePod
4579,Fridge,6,8,0,0,27,0,Whirlpool
4580,Air Conditioner,6,3,1,0,18,1,Gree
4581,Security System,6,8,1,3,30,1,eSSL Security
4582,Fridge,3,0,0,4,45,0,Voltas Beko
4583,Air Conditioner,1,2,1,0,59,1,Samsung
4584,Lights,2,1,1,2,46,0,GE Lighting
4585,Induction,7,8,0,4,31,0,Whirlpool
4586,Washing Machine,8,8,0,3,42,0,Siemens
4587,Fridge,4,8,0,1,3,0,Voltas Beko
4589,Smart Speaker,1,5,0,0,7,0,Google Nest
4590,Thermostat,3,7,0,2,18,0,Siemens
4591,Smart Speaker,5,2,1,3,16,1,Amazon Echo
4592,Air Conditioner,1,7,1,1,49,0,Gree
4593,Lights,8,1,1,2,57,1,Philips
4594,Lights,3,2,1,1,32,1,Surya Roshni
4595,Fan,7,5,1,3,38,1,Anchor Electricals
4596,Microwave,6,7,1,4,25,1,IFB
4597,Camera,6,2,0,0,44,0,Olympus
4598,Fridge,5,2,0,3,32,0,Hitachi
4599,Smart Speaker,5,2,1,2,19,1,Amazon Echo
4600,Induction,5,2,0,4,3,0,Frigidaire
4601,Security System,5,2,0,1,58,0,Secureye
4602,Induction,5,4,0,4,35,0,Frigidaire
4603,Induction,8,7,0,4,50,0,KitchenAid
4604,Fridge,6,4,1,2,29,1,Hitachi
4605,Induction,6,8,1,0,11,1,Samsung
4606,Washing Machine,7,7,0,4,6,0,Haier
4607,Induction,2,1,1,4,19,1,Electrolux
4608,Washing Machine,1,1,0,0,37,0,Samsung
4609,Thermostat,4,9,0,0,45,0,Johnson Controls
4610,Smart Speaker,4,1,1,1,27,1,Ultimate Ears
4611,Vacuum Cleaner,7,2,0,1,5,0,Eureka
4612,Thermostat,4,0,1,0,26,1,Schneider Electric
4613,Thermostat,5,6,1,3,35,1,Schneider Electric
4614,Smart Speaker,4,6,1,0,19,1,Sony
4616,Thermostat,5,9,1,2,54,0,Tado
4617,Fan,7,4,1,2,35,1,Superfan
4618,Dishwasher,1,4,1,4,47,0,Whirlpool
4619,Fridge,5,3,1,2,49,1,Hitachi
4620,Camera,5,2,1,1,13,1,Olympus
4621,Fan,1,1,0,2,14,0,Atomberg Technologies
4622,Microwave,1,1,1,3,30,1,Panasonic
4623,Thermostat,8,1,0,0,58,0,Lux Products Corporation
4624,Camera,3,2,1,0,48,1,Fujifilm
4625,Smart Speaker,2,3,0,1,57,0,Sonos
4626,Smart Speaker,2,10,1,4,43,0,JBL
4627,Thermostat,5,6,1,0,17,1,Siemens
4628,Fan,5,10,1,2,37,0,Orient Electric
4629,Dishwasher,5,4,0,3,53,0,LG Electronics
4630,Thermostat,1,5,0,4,15,0,Schneider Electric
4631,Induction,7,3,1,4,18,1,GE Appliances
4632,Lights,3,2,0,4,48,0,Syska
4633,Lights,3,2,1,0,14,1,GE Lighting
4634,Lights,4,9,0,4,14,0,Wipro Lighting
4635,Security System,3,10,0,1,45,0,Dahua Technology India
4636,Washing Machine,7,1,0,2,33,0,Haier
4637,Vacuum Cleaner,7,2,1,3,38,1,Miele
4638,Smart Speaker,3,4,0,2,55,0,Ultimate Ears
4639,Induction,7,2,0,1,11,0,Electrolux
4640,Microwave,6,4,1,1,11,1,Morphy Richards
4641,Fan,7,1,1,2,57,1,Gorilla
4642,Smart Speaker,2,5,0,0,48,0,Sony
4643,Camera,5,3,0,1,56,0,Canon
4644,Security System,2,4,1,4,26,1,Top Notch Infotronix
4645,Dishwasher,7,1,1,3,3,1,Bosch
4647,Lights,5,10,1,1,17,1,Syska
4648,Thermostat,3,3,1,4,22,1,Tado
4649,Lights,3,9,0,2,29,0,Osram
4650,Induction,5,8,1,3,46,0,GE Appliances
4651,Fan,7,10,1,4,26,1,Usha
4652,Washing Machine,5,8,0,4,34,0,LG Electronics
4653,Lights,7,7,1,0,26,1,Crompton
4654,Security System,2,9,1,1,57,0,Larsen & Toubro (L&T) Technology Services
4655,Dishwasher,4,1,1,4,9,1,Bosch
4656,Air Conditioner,4,5,0,2,40,0,Daikin
4658,Dishwasher,5,8,1,0,7,1,Electrolux
4659,Lights,5,10,1,2,30,1,Crompton
4660,Smart Speaker,5,8,1,3,54,0,Ultimate Ears
4661,Camera,6,9,0,1,2,0,Canon
4662,Camera,5,7,0,2,30,0,Nikon
4663,Security System,1,8,1,3,4,0,Matrix Comsec
4664,Fridge,1,5,1,0,58,0,Samsung
4665,Camera,5,9,1,3,55,0,Canon
4666,Dishwasher,2,8,1,4,14,0,Fisher & Paykel
4667,Induction,1,8,1,0,13,1,Bosch
4668,Smart Speaker,4,7,1,2,54,0,Bose
4669,Security System,5,3,1,1,25,1,Hikvision India
4670,Microwave,3,0,0,0,13,1,Bosch
4671,Microwave,6,9,1,0,13,1,Sharp
4672,Microwave,5,6,0,0,37,0,Bosch
4673,Security System,3,3,0,3,44,0,Larsen & Toubro (L&T) Technology Services
4674,Dishwasher,6,2,1,4,6,1,GE Appliances
4675,Camera,5,8,0,1,26,0,GoPro
4676,Washing Machine,5,8,0,1,54,0,Whirlpool
4677,Fan,5,8,0,4,14,0,Superfan
4679,Induction,6,4,0,3,24,0,Samsung
4680,Induction,3,3,0,4,22,0,GE Appliances
4681,Washing Machine,8,0,1,4,40,1,Siemens
4682,Vacuum Cleaner,7,8,1,2,39,0,Electrolux
4683,Camera,5,1,0,3,49,0,Canon
4684,Dishwasher,2,6,1,0,21,1,LG Electronics
4685,Smart Speaker,2,5,1,1,43,0,Amazon Echo
4686,Washing Machine,3,5,0,3,26,0,Godrej Appliances
4687,Fridge,4,9,0,4,10,0,Samsung
4688,Fridge,2,0,0,0,13,0,Siemens
4689,Fan,4,8,1,2,42,0,Atomberg Technologies
4690,Washing Machine,1,1,0,2,53,0,Whirlpool
4691,Dishwasher,8,0,0,0,58,0,GE Appliances
4692,Thermostat,1,4,1,0,14,1,Lux Products Corporation
4693,Washing Machine,7,1,1,4,9,1,Whirlpool
4694,Fridge,7,8,1,4,7,1,Panasonic
4695,Air Conditioner,4,5,1,1,39,0,Carrier
4696,Vacuum Cleaner,6,0,0,1,58,0,Black+Decker
4697,Microwave,4,1,0,2,31,0,Morphy Richards
4698,Air Conditioner,5,6,0,0,50,0,Daikin
4699,Camera,3,8,1,2,16,1,Pentax
4700,Security System,3,4,0,4,8,0,Larsen & Toubro (L&T) Technology Services
4701,Washing Machine,5,6,1,3,48,0,LG Electronics
4702,Thermostat,4,8,1,4,51,0,Tado
4703,Washing Machine,5,6,1,3,15,1,LG Electronics
4704,Induction,2,2,0,0,25,0,Electrolux
4705,Smart Speaker,3,6,1,0,47,1,JBL
4706,Dishwasher,1,6,0,0,38,0,Maytag
4707,Fan,1,7,0,1,41,0,Havells
4708,Washing Machine,2,6,0,1,15,0,Siemens
4709,Fridge,1,10,1,3,25,0,Samsung
4710,Vacuum Cleaner,1,2,0,2,7,0,Bissell
4711,Microwave,7,10,0,2,26,0,Sharp
4713,Induction,5,7,0,1,18,0,Frigidaire
